scenario,guidance_decay,param,value,success_rate,collision_rate,min_distance_to_obstacle,smoothness,path_length,inference_time_seconds
ood_double_gap,baseline,guidance_scale,0.0,0.558,0.442,0.06087086722254753,0.26924341917037964,17.414791107177734,0.02264358298270963
ood_double_gap,conditional,guidance_scale,0.0,0.69,0.31,0.05026482045650482,0.29152047634124756,17.90506362915039,0.02183612500084564
ood_double_gap,constant,guidance_scale,0.0,0.558,0.442,0.06087086722254753,0.26924341917037964,17.414791107177734,0.028262042003916577
ood_double_gap,conditional_constant,guidance_scale,0.0,0.69,0.31,0.05026482045650482,0.29152047634124756,17.90506362915039,0.02920166600961238
ood_double_gap,constant,guidance_scale,0.5,0.69,0.31,0.16227369010448456,0.38528987765312195,19.441585540771484,0.02774374998989515
ood_double_gap,conditional_constant,guidance_scale,0.5,0.792,0.208,0.17484202980995178,0.4023912250995636,19.815410614013672,0.02945320899016224
ood_double_gap,constant,guidance_scale,1.0,0.77,0.23,0.21694216132164001,0.6605787873268127,23.134883880615234,0.029016165994107723
ood_double_gap,conditional_constant,guidance_scale,1.0,0.84,0.16,0.24113769829273224,0.6634909510612488,23.32910919189453,0.027981874998658895
ood_double_gap,constant,guidance_scale,1.5,0.8240000000000001,0.176,0.3184705972671509,1.1893779039382935,28.64305877685547,0.02769179199822247
ood_double_gap,conditional_constant,guidance_scale,1.5,0.888,0.112,0.3879345953464508,1.173411250114441,28.684112548828125,0.028034333023242652
ood_double_gap,constant,guidance_scale,2.0,0.906,0.094,0.37960365414619446,2.0981028079986572,36.062076568603516,0.027925292000873014
ood_double_gap,conditional_constant,guidance_scale,2.0,0.922,0.078,0.6422078609466553,2.0813515186309814,36.16619110107422,0.027339708001818508
ood_double_gap,constant,guidance_scale,2.5,0.94,0.06,0.6781987547874451,3.5036869049072266,45.1970329284668,0.02710841697989963
ood_double_gap,conditional_constant,guidance_scale,2.5,0.95,0.05,0.4426608383655548,3.5677571296691895,45.8824462890625,0.027794041991000995
ood_double_gap,constant,guidance_scale,3.0,0.962,0.038,0.6463285088539124,5.444077491760254,55.577056884765625,0.02762899998924695
ood_double_gap,conditional_constant,guidance_scale,3.0,0.964,0.036,0.5002198219299316,5.724343776702881,57.302860260009766,0.027978917001746595
ood_double_gap,constant,guidance_scale,4.0,0.992,0.008,0.8026406168937683,10.514650344848633,77.14151763916016,0.027123750012833625
ood_double_gap,conditional_constant,guidance_scale,4.0,0.986,0.014,0.8661078810691833,11.4996976852417,81.1637954711914,0.028085333993658423
ood_double_gap,constant,guidance_scale,5.0,0.998,0.002,0.9280923008918762,15.85353946685791,95.51066589355469,0.028333666996331885
ood_double_gap,conditional_constant,guidance_scale,5.0,1.0,0.0,1.1180700063705444,17.30120277404785,100.50291442871094,0.028264707972994074
ood_double_gap,distance_gated,guidance_scale,0.0,0.558,0.442,0.06087086722254753,0.26924341917037964,17.414791107177734,0.03171429201029241
ood_double_gap,conditional_distance_gated,guidance_scale,0.0,0.69,0.31,0.05026482045650482,0.29152047634124756,17.90506362915039,0.03091429200139828
ood_double_gap,distance_gated,guidance_scale,0.5,0.6779999999999999,0.322,0.1497492492198944,0.34486377239227295,18.74208641052246,0.030839624989312142
ood_double_gap,conditional_distance_gated,guidance_scale,0.5,0.778,0.222,0.1713612973690033,0.3613223433494568,19.106660842895508,0.030824666988337412
ood_double_gap,distance_gated,guidance_scale,1.0,0.744,0.256,0.2519325017929077,0.5003501176834106,20.954410552978516,0.03177945798961446
ood_double_gap,conditional_distance_gated,guidance_scale,1.0,0.834,0.166,0.3047957718372345,0.504618227481842,21.159217834472656,0.03080008301185444
ood_double_gap,distance_gated,guidance_scale,1.5,0.81,0.19,0.31876176595687866,0.7426726818084717,23.857934951782227,0.03181020900956355
ood_double_gap,conditional_distance_gated,guidance_scale,1.5,0.872,0.128,0.33583182096481323,0.7311948537826538,23.913867950439453,0.03126279200660065
ood_double_gap,distance_gated,guidance_scale,2.0,0.854,0.146,0.49924734234809875,1.0792618989944458,27.32391357421875,0.031181750004179776
ood_double_gap,conditional_distance_gated,guidance_scale,2.0,0.914,0.086,0.5683271288871765,1.0516526699066162,27.272869110107422,0.031224875012412667
ood_double_gap,distance_gated,guidance_scale,2.5,0.916,0.084,0.5931073427200317,1.5196136236190796,31.267990112304688,0.031285208999179304
ood_double_gap,conditional_distance_gated,guidance_scale,2.5,0.942,0.058,0.731072187423706,1.4815008640289307,31.184818267822266,0.03140166698722169
ood_double_gap,distance_gated,guidance_scale,3.0,0.948,0.052,0.7317562103271484,2.0694706439971924,35.596336364746094,0.03146833399659954
ood_double_gap,conditional_distance_gated,guidance_scale,3.0,0.978,0.022,0.577442467212677,2.0352184772491455,35.59534454345703,0.031580250011757016
ood_double_gap,distance_gated,guidance_scale,4.0,0.98,0.02,0.7718376517295837,3.474952459335327,44.901527404785156,0.031490542023675516
ood_double_gap,conditional_distance_gated,guidance_scale,4.0,0.982,0.018,0.6723775267601013,3.5175886154174805,45.47239303588867,0.030446958990069106
ood_double_gap,distance_gated,guidance_scale,5.0,0.994,0.006,0.8918290734291077,5.1720170974731445,54.28685760498047,0.03095729197957553
ood_double_gap,conditional_distance_gated,guidance_scale,5.0,0.994,0.006,0.6586195230484009,5.41132116317749,55.82204818725586,0.031293542007915676
