scenario,guidance_decay,param,value,success_rate,collision_rate,min_distance_to_obstacle,smoothness,path_length,inference_time_seconds
ood_shifted_y,distance_gated,guidance_margin,1.5,0.988,0.012,0.6427526473999023,0.4021562933921814,19.229820251464844,0.028482000023359433
ood_shifted_y,conditional_distance_gated,guidance_margin,1.5,0.994,0.006,0.9273392558097839,0.3976892828941345,19.347909927368164,0.027323290996719152
ood_shifted_y,distance_gated,guidance_margin,1.75,0.994,0.006,0.7768191695213318,0.44029679894447327,19.820241928100586,0.028385167010128498
ood_shifted_y,conditional_distance_gated,guidance_margin,1.75,1.0,0.0,1.1098345518112183,0.4377281963825226,19.9709415435791,0.028079749987227842
ood_shifted_y,distance_gated,guidance_margin,2.0,0.998,0.002,0.48362991213798523,0.4882177710533142,20.5759220123291,0.027612459001829848
ood_shifted_y,conditional_distance_gated,guidance_margin,2.0,1.0,0.0,1.325529932975769,0.4897518754005432,20.757308959960938,0.02818166700308211
ood_shifted_y,distance_gated,guidance_margin,2.5,1.0,0.0,1.3278875350952148,0.630458414554596,22.73673439025879,0.02818991700769402
ood_shifted_y,conditional_distance_gated,guidance_margin,2.5,1.0,0.0,1.3714232444763184,0.6429080963134766,22.94394874572754,0.027783875004388392
ood_double_gap,baseline,guidance_margin,0.0,0.558,0.442,0.06087086722254753,0.26924341917037964,17.414791107177734,0.022717750020092353
ood_double_gap,conditional,guidance_margin,0.0,0.69,0.31,0.05026482045650482,0.29152047634124756,17.90506362915039,0.023827917000744492
ood_double_gap,constant,guidance_margin,0.0,0.5820000000000001,0.418,0.1619475781917572,0.282081663608551,17.60692024230957,0.02794595799059607
ood_double_gap,conditional_constant,guidance_margin,0.0,0.698,0.302,0.23899434506893158,0.3013303875923157,18.03957176208496,0.02827233399148099
ood_double_gap,constant,guidance_margin,0.25,0.6579999999999999,0.342,0.2792123556137085,0.30153074860572815,17.88116455078125,0.02687800000421703
ood_double_gap,conditional_constant,guidance_margin,0.25,0.762,0.238,0.301728755235672,0.31687256693840027,18.25080108642578,0.027729665976949036
ood_double_gap,constant,guidance_margin,0.5,0.736,0.264,0.39354267716407776,0.33870837092399597,18.401185989379883,0.027635375008685514
ood_double_gap,conditional_constant,guidance_margin,0.5,0.8200000000000001,0.18,0.378243088722229,0.3480673134326935,18.681364059448242,0.027407499990658835
ood_double_gap,constant,guidance_margin,0.75,0.8140000000000001,0.186,0.26623305678367615,0.40391048789024353,19.309938430786133,0.028392957989126444
ood_double_gap,conditional_constant,guidance_margin,0.75,0.9,0.1,0.5251984000205994,0.4062056541442871,19.493833541870117,0.05094099999405444
ood_double_gap,constant,guidance_margin,1.0,0.874,0.126,0.5537791848182678,0.5215319395065308,20.90853500366211,0.0576126659871079
ood_double_gap,conditional_constant,guidance_margin,1.0,0.924,0.076,0.5483592748641968,0.5173870325088501,21.01310920715332,0.03750320800463669
ood_double_gap,constant,guidance_margin,1.25,0.906,0.094,0.517054557800293,0.7715689539909363,23.94199562072754,0.037601124990032986
ood_double_gap,conditional_constant,guidance_margin,1.25,0.946,0.054,0.47566619515419006,0.7560935020446777,23.946548461914062,0.03090291700209491
