scenario,guidance_decay,param,value,success_rate,collision_rate,min_distance_to_obstacle,smoothness,path_length,inference_time_seconds
ood_shifted_y,constant,max_guidance_norm,4.5,1.0,0.0,1.330966830253601,0.5956476926803589,22.349355697631836,0.02605029198457487
ood_shifted_y,conditional_constant,max_guidance_norm,4.5,1.0,0.0,1.9190555810928345,0.5970506072044373,22.463163375854492,0.02735479100374505
ood_shifted_y,constant,max_guidance_norm,5.0,1.0,0.0,1.3866673707962036,0.6083540320396423,22.499948501586914,0.02694670797791332
ood_shifted_y,conditional_constant,max_guidance_norm,5.0,1.0,0.0,1.9186781644821167,0.6118155121803284,22.631044387817383,0.026020541990874335
ood_shifted_y,constant,max_guidance_norm,6.0,1.0,0.0,1.4167592525482178,0.6209900975227356,22.646785736083984,0.025999208010034636
ood_shifted_y,conditional_constant,max_guidance_norm,6.0,1.0,0.0,1.846879243850708,0.6268823742866516,22.799821853637695,0.0269280000065919
ood_shifted_y,constant,max_guidance_norm,7.0,1.0,0.0,1.418067216873169,0.6242738366127014,22.685575485229492,0.02615362501819618
ood_shifted_y,conditional_constant,max_guidance_norm,7.0,1.0,0.0,1.7651833295822144,0.6312407851219177,22.84746551513672,0.026385582983493805
ood_shifted_y,constant,max_guidance_norm,8.0,1.0,0.0,1.418067216873169,0.624900758266449,22.693008422851562,0.026063208002597094
ood_shifted_y,conditional_constant,max_guidance_norm,8.0,1.0,0.0,1.7554203271865845,0.6323100328445435,22.8583927154541,0.025535916996886954
ood_shifted_y,distance_gated,max_guidance_norm,2.0,0.986,0.014,0.528864324092865,0.3932037651538849,19.368654251098633,0.028574874973855913
ood_shifted_y,conditional_distance_gated,max_guidance_norm,2.0,0.994,0.006,0.6864753365516663,0.39367663860321045,19.501853942871094,0.029278542002430186
ood_shifted_y,distance_gated,max_guidance_norm,2.5,0.994,0.006,0.4133169651031494,0.41567716002464294,19.672025680541992,0.027860458008944988
ood_shifted_y,conditional_distance_gated,max_guidance_norm,2.5,0.996,0.004,0.940440833568573,0.41505807638168335,19.802968978881836,0.02913179202005267
ood_shifted_y,distance_gated,max_guidance_norm,3.0,0.998,0.002,0.5042552351951599,0.4339084327220917,19.91645622253418,0.02776395800174214
ood_shifted_y,conditional_distance_gated,max_guidance_norm,3.0,1.0,0.0,1.0110764503479004,0.4333334267139435,20.053640365600586,0.029007417004322633
ood_shifted_y,distance_gated,max_guidance_norm,3.5,0.998,0.002,0.6523755192756653,0.4489046335220337,20.109956741333008,0.029171417001634836
ood_shifted_y,conditional_distance_gated,max_guidance_norm,3.5,1.0,0.0,1.1114492416381836,0.44848814606666565,20.254905700683594,0.029039707995252684
ood_shifted_y,distance_gated,max_guidance_norm,4.0,0.996,0.004,0.7769163846969604,0.46129366755485535,20.26214599609375,0.02901387502788566
ood_shifted_y,conditional_distance_gated,max_guidance_norm,4.0,1.0,0.0,1.2204418182373047,0.46111103892326355,20.41333770751953,0.03535716701298952
ood_shifted_y,distance_gated,max_guidance_norm,4.5,0.994,0.006,0.881379246711731,0.4708397686481476,20.37551498413086,0.031238374998793006
ood_shifted_y,conditional_distance_gated,max_guidance_norm,4.5,1.0,0.0,1.3083524703979492,0.4709019064903259,20.53288459777832,0.029366125003434718
ood_shifted_y,distance_gated,max_guidance_norm,5.0,0.996,0.004,0.6976789832115173,0.4777299761772156,20.455425262451172,0.02873616700526327
ood_shifted_y,conditional_distance_gated,max_guidance_norm,5.0,1.0,0.0,1.3246434926986694,0.47799038887023926,20.618667602539062,0.045842082996387035
ood_shifted_y,distance_gated,max_guidance_norm,6.0,0.996,0.004,0.4431675374507904,0.4853675663471222,20.54277801513672,0.03268775000469759
ood_shifted_y,conditional_distance_gated,max_guidance_norm,6.0,1.0,0.0,1.3258970975875854,0.4865649342536926,20.718481063842773,0.03031966698472388
ood_shifted_y,distance_gated,max_guidance_norm,7.0,0.998,0.002,0.45563310384750366,0.48775309324264526,20.570301055908203,0.028927667008247226
